branch,layer,ctype,r_obs,p_value,n_perm_used,p_adjusted,reject_H0
within_region_cross_layer__clr_true__thickness_relative,l3,L6 IT,-0.28440265873935183,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,L6 IT Car3,0.31967734183833574,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l3,L6b,0.48295970580771913,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l3,Lamp5,0.39184084038179284,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l3,Lamp5_Lhx6,0.19471395541884462,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l3,Micro-PVM,-0.16121794180609034,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,OPC,-0.2009764216621385,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l3,Oligo,0.011252804061391213,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l3,Pax6,-0.23546136396971112,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,Pvalb,-0.48774789167469684,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,Sncg,0.31687599566767716,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l3,Sst,-0.14214028729146785,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l3,Vip,-0.09120212958990272,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l4,Astro,-0.3386182487553291,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l4,Chandelier,-0.11093703136089228,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l4,Endo,0.24258253993724646,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l4,L2/3 IT,-0.357709093853171,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l4,L4 IT,-0.6033785347537227,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l4,L5 ET,-0.26671798112918843,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l4,L5 IT,-0.6976309826589993,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l4,L5/6 NP,0.22806473338792035,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l4,Lamp5,0.4342607255618663,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l4,Lamp5_Lhx6,0.18144770733917012,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l4,Micro-PVM,-0.04170464787632898,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l4,OPC,0.0572821456196097,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l4,Oligo,0.04774985918694917,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l4,Pax6,0.7162311323558894,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l4,Pvalb,-0.609126342270542,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l4,Sncg,0.14854824688687257,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l4,Sst,-0.6060021230065736,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l4,Vip,-0.33623864965441247,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l5,Astro,-0.4745738498310777,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,Chandelier,0.5540579919074132,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l5,Endo,-0.12030138263357,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l5,L4 IT,0.5186906411436856,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l5,L5 ET,0.6526413109426044,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l5,L5 IT,-0.31589921939767585,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,L5/6 NP,-0.12923321544782806,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,L6 CT,0.1138389325366674,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l5,L6 IT,-0.24780777521390437,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,L6 IT Car3,-0.34972322327440525,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,L6b,-0.30944319665513587,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,Lamp5,-0.20330451853607878,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,Lamp5_Lhx6,-0.1306569706450596,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l5,Micro-PVM,-0.17937533439903416,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,OPC,0.034715132544962196,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l5,Oligo,-0.3201731110519379,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l5,Pvalb,0.28942060711373185,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l5,Sst,0.29052662801977724,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l5,Vip,0.3388633382950661,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l6,Astro,-0.26025880992976175,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l6,Chandelier,0.8323035432652922,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l6,Endo,0.10684427186522423,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l6,L5 ET,-0.7905695535516546,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l6,L5 IT,-0.40033414292832675,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l6,L5/6 NP,0.30669088096289826,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l6,L6 CT,-0.7418815368881478,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l6,L6 IT,-0.6255290277348915,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l6,L6 IT Car3,-0.23268799182964023,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l6,L6b,-0.47014608083229986,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l6,Lamp5,0.13284243886748412,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l6,Lamp5_Lhx6,0.797915493344133,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l6,Micro-PVM,-0.29524654550577684,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l6,OPC,0.7045493187363313,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l6,Oligo,0.25688807832755034,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l6,Pvalb,0.35706084501356017,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l6,Sst,0.4177105775933872,0.0016638935108153079,600,0.012415205426852682,True
