phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
enigma,epilepsy_rtle,Lamp5_Lhx6,0.024406163880474716,0.027761149824631987,0.8791481633379447
enigma,epilepsy_rtle,Micro-PVM,0.043727049983544077,0.04973797569856879,0.8791481633379447
enigma,epilepsy_rtle,OPC,0.13237332224781048,0.15056998099753313,0.8791481633379447
enigma,epilepsy_rtle,Oligo,0.025444342045668655,0.028942040837646437,0.8791481633379447
enigma,epilepsy_rtle,Pax6,0.07915289558598027,0.09003362446376843,0.8791481633379447
enigma,epilepsy_rtle,Pvalb,0.037202252290437415,0.04231624866187301,0.8791481633379447
enigma,epilepsy_rtle,Sncg,0.041206755875932366,0.04687123012289395,0.8791481633379447
enigma,epilepsy_rtle,Sst,0.022830101556307953,0.02596843456923888,0.8791481633379447
enigma,epilepsy_rtle,VLMC,0.0027865863893843743,0.0031696436455082603,0.8791481633379447
enigma,epilepsy_rtle,Vip,0.035441396711237756,0.04031333760247427,0.8791481633379447
enigma,epilepsy_ltle,Astro,0.0013464023222314798,0.007068391479820288,0.1904821381321839
