phenotype,outcome,feature,total_dominance,relative_dominance,full_r2,method,runtime_sec,status,reason
meg,alpha,L2/3 IT_7,-2.3300700779937955e-05,-2.4092249502222304e-05,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L2/3 IT_8,-0.0005029007101349237,-0.0005199847634560123,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L4 IT_1,0.0001065221780447434,0.00011014084577163257,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L4 IT_2,0.001953505949115364,0.002019868551365014,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L4 IT_3,0.0024926014900914506,0.002577277721217715,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5 ET_1,0.0011452433688949881,0.001184148461660866,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5 IT_1,0.001006966043112123,0.0010411737131876687,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5 IT_2,0.000995890477749839,0.0010297218995016157,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5 IT_3,0.0004243447899452413,0.00043876021802448514,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5 IT_4,0.0011572591449989789,0.0011965724260125923,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5 IT_5,0.0025752172938960927,0.002662700068677832,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5/6 NP_1,0.00011413777614255327,0.00011801515355378561,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L5/6 NP_2,0.0003877612016706111,0.0004009338477052783,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6 CT_1,-0.00011364633600219332,-0.00011750701868742342,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6 CT_2,0.004725010027818333,0.0048855234684063754,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6 IT Car3_1,-0.00034328324978816216,-0.0003549449341433982,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6 IT_1,-0.0009700633251235047,-0.0010030173719905219,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6 IT_2,-0.00023957018236397953,-0.0002477086273634926,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6 IT_3,0.017236494642707934,0.017822036057962003,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L6b_1,0.0009554894276508907,0.0009879483842615202,0.967145088622325,incremental,2.802741289138794,ok,
