phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,alpha,Sncg_2,0.004608527447752912,0.0327062389010012,0.14090667721539318
meg,alpha,Sncg_3,0.001906256187380687,0.013528501452537554,0.14090667721539318
meg,alpha,Sncg_4,0.0029460989407751833,0.02090815707953789,0.14090667721539318
meg,alpha,Sst_1,0.002032359211007886,0.014423441466163986,0.14090667721539318
meg,alpha,Sst_10,0.003951104913536573,0.02804057970579225,0.14090667721539318
meg,alpha,Sst_2,0.0012107554924396708,0.008592605519956178,0.14090667721539318
meg,alpha,Sst_3,0.004414563213714743,0.031329694950981916,0.14090667721539318
meg,alpha,Sst_4,0.0015384672585695498,0.010918341763306316,0.14090667721539318
meg,alpha,Sst_5,0.005343767037652909,0.037924157628699905,0.14090667721539318
meg,alpha,Sst_6,0.0015801735309065156,0.011214326830594593,0.14090667721539318
meg,alpha,Sst_7,0.001319331451042308,0.0093631577801352,0.14090667721539318
meg,alpha,Sst_8,0.001619614215765122,0.011494233259715169,0.14090667721539318
meg,alpha,Sst_9,0.002280076364968104,0.016181464285633017,0.14090667721539318
meg,alpha,VLMC_1,0.002216519811863213,0.015730410053421316,0.14090667721539318
meg,alpha,Vip_1,0.001381735531520761,0.009806033034251517,0.14090667721539318
meg,alpha,Vip_2,0.005336634878550699,0.03787354143901212,0.14090667721539318
meg,alpha,Vip_3,0.0055326751740748,0.039264818980987146,0.14090667721539318
meg,alpha,Vip_4,0.0031037125870752805,0.022026724697587426,0.14090667721539318
meg,alpha,Vip_5,0.00172194806229943,0.012220485901226815,0.14090667721539318
meg,alpha,Vip_6,0.0007223653596133315,0.005126551657371831,0.14090667721539318
meg,alpha,Vip_7,0.0017627378959444496,0.012509967098648477,0.14090667721539318
meg,alpha,Vip_8,0.0010423639222063572,0.007397548099249944,0.14090667721539318
meg,alpha,Vip_9,0.0018760664327201774,0.013314247910710286,0.14090667721539318
meg,beta,Astro_1,0.0006768594315657361,0.007570747923909218,0.08940456588551084
meg,beta,Astro_2,0.0010544424106545005,0.011794055484870784,0.08940456588551084
meg,beta,Chandelier_1,0.0021324950749601387,0.023852194279327485,0.08940456588551084
meg,beta,Endo_1,0.0002181123482750254,0.0024396108421837694,0.08940456588551084
meg,beta,L2/3 IT_1,0.001115032393176593,0.01247176116938451,0.08940456588551084
meg,beta,L2/3 IT_2,0.0014017001008999298,0.015678171321752296,0.08940456588551084
meg,beta,L2/3 IT_3,0.0011036816209934516,0.012344801521734332,0.08940456588551084
meg,beta,L2/3 IT_4,0.00042201527391194296,0.004720287713855294,0.08940456588551084
meg,beta,L2/3 IT_5,0.0015584497827476173,0.017431433924116668,0.08940456588551084
meg,beta,L2/3 IT_6,0.0005126638536531326,0.005734202147009321,0.08940456588551084
meg,beta,L2/3 IT_7,0.0013724415237766022,0.015350910886745037,0.08940456588551084
meg,beta,L2/3 IT_8,0.00040885714482468105,0.004573112578481203,0.08940456588551084
meg,beta,L4 IT_1,0.0015201391373391143,0.017002925099885446,0.08940456588551084
meg,beta,L4 IT_2,0.0010323349749528808,0.011546781360975032,0.08940456588551084
meg,beta,L4 IT_3,0.0020453847318540456,0.022877855415945,0.08940456588551084
meg,beta,L5 ET_1,0.0023696839657245164,0.02650517836817274,0.08940456588551084
meg,beta,L5 IT_1,0.0016829024969978656,0.01882345135653303,0.08940456588551084
meg,beta,L5 IT_2,0.0015375212067107224,0.017197345476512152,0.08940456588551084
meg,beta,L5 IT_3,0.00037566536858786933,0.00420185887451136,0.08940456588551084
meg,beta,L5 IT_4,0.0010043878649444186,0.011234189831318141,0.08940456588551084
meg,beta,L5 IT_5,0.0024467346671556488,0.02736699902205077,0.08940456588551084
meg,beta,L5/6 NP_1,0.0009217133240526112,0.01030946590840711,0.08940456588551084
meg,beta,L5/6 NP_2,0.00044246585621449716,0.004949029748448278,0.08940456588551084
meg,beta,L6 CT_1,0.0003619953578228011,0.004048958285713986,0.08940456588551084
meg,beta,L6 CT_2,0.0011380482366203292,0.012729195934776802,0.08940456588551084
meg,beta,L6 IT Car3_1,0.0008086632014721673,0.009044987730355074,0.08940456588551084
meg,beta,L6 IT_1,0.0014290092217488122,0.01598362687179494,0.08940456588551084
meg,beta,L6 IT_2,0.0020509043472710033,0.022939592927472385,0.08940456588551084
meg,beta,L6 IT_3,0.001954324247929557,0.021859333788748707,0.08940456588551084
meg,beta,L6b_1,0.0009781491710715436,0.01094070712589932,0.08940456588551084
meg,beta,L6b_2,0.0011522978184187137,0.0128885790899574,0.08940456588551084
meg,beta,L6b_3,0.0029979731607322055,0.033532662801263775,0.08940456588551084
meg,beta,Lamp5_1,0.0010187129383932264,0.011394417368993924,0.08940456588551084
meg,beta,Lamp5_2,0.0017570297959409445,0.01965257342886661,0.08940456588551084
meg,beta,Lamp5_Lhx6_1,0.000443227976075255,0.004957554143742963,0.08940456588551084
meg,beta,Micro-PVM_1,0.0013336160117010667,0.014916643221654481,0.08940456588551084
meg,beta,Micro-PVM_2,0.0006354910518314519,0.007108038001607716,0.08940456588551084
meg,beta,OPC_1,0.0006460374371613993,0.007226000492958023,0.08940456588551084
meg,beta,Oligo_1,0.0005679899772419844,0.006353030984674066,0.08940456588551084
meg,beta,Oligo_2,0.0011176495087664039,0.01250103389795144,0.08940456588551084
meg,beta,Pax6_1,0.0008212642241351363,0.009185931568493112,0.08940456588551084
meg,beta,Pax6_2,0.0004940027840913855,0.00552547601119156,0.08940456588551084
meg,beta,Pvalb_1,0.0009049658023505127,0.010122143017945956,0.08940456588551084
meg,beta,Pvalb_2,0.0021562585515814523,0.024117991404853985,0.08940456588551084
meg,beta,Pvalb_3,0.0012966360629144704,0.014503018386945794,0.08940456588551084
meg,beta,Pvalb_4,0.000835673095916073,0.009347096399821618,0.08940456588551084
meg,beta,Pvalb_5,0.0007684487987125225,0.008595185168692369,0.08940456588551084
meg,beta,Sncg_1,0.003274189482139238,0.03662217303680083,0.08940456588551084
meg,beta,Sncg_2,0.0012267150230006454,0.013720943789062684,0.08940456588551084
meg,beta,Sncg_3,0.0015929141512006128,0.017816921713377114,0.08940456588551084
meg,beta,Sncg_4,0.002606925779518701,0.029158754406984788,0.08940456588551084
meg,beta,Sst_1,0.0012149253450682265,0.013589074931855587,0.08940456588551084
meg,beta,Sst_10,0.0013394105208066405,0.014981455449622727,0.08940456588551084
meg,beta,Sst_2,0.0007534092033773462,0.008426965624352368,0.08940456588551084
meg,beta,Sst_3,0.0003213718985429209,0.003594580381436686,0.08940456588551084
meg,beta,Sst_4,0.0007740205979258683,0.008657506361778648,0.08940456588551084
