phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
enigma,schizophrenia,L5/6 NP,0.0361463877707379,0.0708743613121819,0.5100065397629912
enigma,schizophrenia,L6 CT,0.027797102926535287,0.0545034244844254,0.5100065397629912
enigma,schizophrenia,L6 IT,0.025315809889726898,0.04963820640710135,0.5100065397629912
enigma,schizophrenia,L6 IT Car3,0.01220101323779332,0.023923248598857853,0.5100065397629912
enigma,schizophrenia,L6b,0.02299065786945777,0.04507914325989217,0.5100065397629912
enigma,schizophrenia,Lamp5,0.023471499913873838,0.046021958708179406,0.5100065397629912
enigma,schizophrenia,Lamp5_Lhx6,0.028017625315093483,0.05493581578015403,0.5100065397629912
enigma,schizophrenia,Micro-PVM,0.0073008534307111555,0.0143152153188153,0.5100065397629912
enigma,schizophrenia,OPC,0.009886686685506057,0.01938541158727214,0.5100065397629912
enigma,schizophrenia,Oligo,0.004619763611265943,0.009058243867643005,0.5100065397629912
enigma,schizophrenia,Pax6,0.013391455727151802,0.026257419627158197,0.5100065397629912
enigma,schizophrenia,Pvalb,0.024071207568493364,0.04719784099176389,0.5100065397629912
enigma,schizophrenia,Sncg,0.02025483368158929,0.03971485089387689,0.5100065397629912
enigma,schizophrenia,Sst,0.041968988311375896,0.0822910787200486,0.5100065397629912
enigma,schizophrenia,VLMC,0.01248952421813914,0.024488949149442746,0.5100065397629912
enigma,schizophrenia,Vip,0.030657059756070314,0.06011111106598198,0.5100065397629912
enigma,bipolar,Astro,0.007720834895421062,0.031008194282823955,0.24899337333221572
enigma,bipolar,Chandelier,0.013913630359596859,0.05587952070127105,0.24899337333221572
enigma,bipolar,Endo,0.01147882398240964,0.04610092159799847,0.24899337333221572
enigma,bipolar,L2/3 IT,0.004058552178902053,0.016299840130632674,0.24899337333221572
enigma,bipolar,L4 IT,0.015383529154711818,0.06178288582076669,0.24899337333221572
enigma,bipolar,L5 ET,0.008855744922595596,0.035566187180330895,0.24899337333221572
enigma,bipolar,L5 IT,0.0027707962611075825,0.011127991978367587,0.24899337333221572
enigma,bipolar,L5/6 NP,0.030877102925943742,0.12400772965450138,0.24899337333221572
enigma,bipolar,L6 CT,0.022118189516817825,0.08883043440399901,0.24899337333221572
enigma,bipolar,L6 IT,0.010937432485086895,0.04392660069107055,0.24899337333221572
enigma,bipolar,L6 IT Car3,0.004269019789938777,0.017145114075959367,0.24899337333221572
enigma,bipolar,L6b,0.013060088026214363,0.0524515486152683,0.24899337333221572
enigma,bipolar,Lamp5,0.005603701566772919,0.022505424509013997,0.24899337333221572
enigma,bipolar,Lamp5_Lhx6,0.021226847737640532,0.08525065327469147,0.24899337333221572
enigma,bipolar,Micro-PVM,0.006624450832890134,0.026604928252654977,0.24899337333221572
enigma,bipolar,OPC,0.010398578509118074,0.041762470904171116,0.24899337333221572
enigma,bipolar,Oligo,0.0032920669245432963,0.013221504172927947,0.24899337333221572
enigma,bipolar,Pax6,0.007024496212134747,0.028211578959422414,0.24899337333221572
enigma,bipolar,Pvalb,0.002800277569887136,0.011246393959854134,0.24899337333221572
enigma,bipolar,Sncg,0.0038948021394378243,0.01564219194798105,0.24899337333221572
enigma,bipolar,Sst,0.017527903921788927,0.07039506187340408,0.24899337333221572
enigma,bipolar,VLMC,0.007774488982323242,0.03122367827817749,0.24899337333221572
enigma,bipolar,Vip,0.017382014436932696,0.06980914473471148,0.24899337333221572
enigma,obesity,Astro,0.007077869756435636,0.0258385353486625,0.273926894885008
enigma,obesity,Chandelier,0.013265592065779803,0.048427490376031085,0.273926894885008
enigma,obesity,Endo,0.0023027189465484347,0.008406326613219542,0.273926894885008
enigma,obesity,L2/3 IT,0.015788951347614676,0.05763928859282961,0.273926894885008
enigma,obesity,L4 IT,0.020324907287809797,0.0741982903735758,0.273926894885008
enigma,obesity,L5 ET,0.009378887917035644,0.03423865305731595,0.273926894885008
enigma,obesity,L5 IT,0.010961074104290869,0.04001459626259856,0.273926894885008
enigma,obesity,L5/6 NP,0.0225259420400973,0.08223340774754333,0.273926894885008
enigma,obesity,L6 CT,0.01567082841644664,0.057208067951944296,0.273926894885008
enigma,obesity,L6 IT,0.016495713944088254,0.06021940251983291,0.273926894885008
enigma,obesity,L6 IT Car3,0.004978335022373623,0.018173954859246236,0.273926894885008
enigma,obesity,L6b,0.015476446329160693,0.05649845494600873,0.273926894885008
enigma,obesity,Lamp5,0.008842482523939944,0.032280446677760276,0.273926894885008
enigma,obesity,Lamp5_Lhx6,0.01721565445144896,0.06284762384750842,0.273926894885008
enigma,obesity,Micro-PVM,0.004173626072879356,0.015236277090029463,0.273926894885008
enigma,obesity,OPC,0.012376584955507221,0.045182072978641984,0.273926894885008
enigma,obesity,Oligo,0.004871379689750604,0.01778350275461475,0.273926894885008
enigma,obesity,Pax6,0.006980621950879712,0.025483521630141916,0.273926894885008
enigma,obesity,Pvalb,0.010129137398812509,0.03697752060112472,0.273926894885008
enigma,obesity,Sncg,0.02058240560505108,0.07513831605944128,0.273926894885008
enigma,obesity,Sst,0.012633701861498231,0.04612070628114755,0.273926894885008
enigma,obesity,VLMC,0.005001863765417668,0.018259849101408626,0.273926894885008
enigma,obesity,Vip,0.016872169432141298,0.06159369432937237,0.273926894885008
enigma,schizotypy,Astro,0.00032614650662782994,0.06235735463102574,0.005230281312568006
enigma,schizotypy,Chandelier,0.00019558615910541654,0.03739495973867342,0.005230281312568006
enigma,schizotypy,Endo,0.0001991754687343697,0.0380812152982603,0.005230281312568006
enigma,schizotypy,L2/3 IT,0.00018631695911410263,0.03562274148933362,0.005230281312568006
enigma,schizotypy,L4 IT,0.00011899151482604613,0.022750499966439228,0.005230281312568006
enigma,schizotypy,L5 ET,0.000471423046398813,0.09013340167115216,0.005230281312568006
enigma,schizotypy,L5 IT,0.00019805740509209734,0.037867447897339486,0.005230281312568006
enigma,schizotypy,L5/6 NP,0.000321481419481335,0.06146541653674292,0.005230281312568006
enigma,schizotypy,L6 CT,0.00010077396965881237,0.019267409081163464,0.005230281312568006
enigma,schizotypy,L6 IT,6.144033161808155e-05,0.01174704149668674,0.005230281312568006
enigma,schizotypy,L6 IT Car3,8.945170975372942e-05,0.017102657468687797,0.005230281312568006
enigma,schizotypy,L6b,0.0005281048423597407,0.1009706382505165,0.005230281312568006
enigma,schizotypy,Lamp5,0.00023670395054159376,0.04525644729143162,0.005230281312568006
enigma,schizotypy,Lamp5_Lhx6,0.00018198850438834257,0.03479516559674079,0.005230281312568006
enigma,schizotypy,Micro-PVM,0.0001948454673100647,0.03725334368571427,0.005230281312568006
enigma,schizotypy,OPC,8.203748006985456e-05,0.015685098977893244,0.005230281312568006
enigma,schizotypy,Oligo,0.0004642959813319893,0.08877074741970724,0.005230281312568006
enigma,schizotypy,Pax6,6.0967068106535894e-05,0.011656556208561139,0.005230281312568006
enigma,schizotypy,Pvalb,0.0002936091736689796,0.056136401872583216,0.005230281312568006
enigma,schizotypy,Sncg,0.0003122382149570117,0.059698168472645016,0.005230281312568006
enigma,schizotypy,Sst,0.00019512278050454955,0.03730636438917405,0.005230281312568006
enigma,schizotypy,VLMC,0.0002412570769935065,0.046126979138537416,0.005230281312568006
enigma,schizotypy,Vip,0.00017026628192520394,0.032553943420990716,0.005230281312568006
enigma,parkinson,Astro,0.001727179898330223,0.02657833623164103,0.06498450028162585
enigma,parkinson,Chandelier,0.001970552366642244,0.030323421094297635,0.06498450028162585
enigma,parkinson,Endo,0.0008327281176630097,0.012814257462228432,0.06498450028162585
enigma,parkinson,L2/3 IT,0.0024010838192815623,0.03694856171665385,0.06498450028162585
enigma,parkinson,L4 IT,0.0013405989036281787,0.020629517774521204,0.06498450028162585
enigma,parkinson,L5 ET,0.0038128448713476907,0.05867314290059656,0.06498450028162585
enigma,parkinson,L5 IT,0.008307316179839985,0.12783534756500775,0.06498450028162585
enigma,parkinson,L5/6 NP,0.0009399305202626765,0.014463918568108752,0.06498450028162585
enigma,parkinson,L6 CT,0.0018099207690926555,0.027851576318182514,0.06498450028162585
enigma,parkinson,L6 IT,0.0034388234472934134,0.05291759469397242,0.06498450028162585
enigma,parkinson,L6 IT Car3,0.004851013448171755,0.07464877666441583,0.06498450028162585
enigma,parkinson,L6b,0.0014734077550401046,0.022673218208261053,0.06498450028162585
enigma,parkinson,Lamp5,0.0018797721318457707,0.02892646898413205,0.06498450028162585
enigma,parkinson,Lamp5_Lhx6,0.001408917052207603,0.0216808169040575,0.06498450028162585
enigma,parkinson,Micro-PVM,0.0021954053813234447,0.033783523329549835,0.06498450028162585
enigma,parkinson,OPC,0.0013973245965364428,0.021502428894287145,0.06498450028162585
enigma,parkinson,Oligo,0.002475250771636971,0.038089863904621574,0.06498450028162585
enigma,parkinson,Pax6,0.0032480949380323033,0.04998261006787631,0.06498450028162585
enigma,parkinson,Pvalb,0.0026694152896365817,0.04107772281187103,0.06498450028162585
enigma,parkinson,Sncg,0.002531229586132893,0.03895128184664351,0.06498450028162585
enigma,parkinson,Sst,0.0023438174026308525,0.036067329785923724,0.06498450028162585
enigma,parkinson,VLMC,0.0008345939106360328,0.01284296881593489,0.06498450028162585
enigma,parkinson,Vip,0.011095279124413458,0.17073731545721543,0.06498450028162585
