branch,layer,ctype,correlation,p_value,reject_H0,p_adjusted
within_region_cross_layer__clr_true__thickness_relative,l3,Sst,-0.12980740842633248,0.6863136863136863,False,0.8118588728344825
within_region_cross_layer__clr_true__thickness_relative,l3,Vip,-0.0790732009949829,0.7402597402597403,False,0.8447669977081742
within_region_cross_layer__clr_true__thickness_relative,l4,Astro,-0.33967154599125116,0.13686313686313686,False,0.3793064078778365
within_region_cross_layer__clr_true__thickness_relative,l4,Chandelier,-0.11059039429973216,0.6343656343656343,False,0.7838111255832775
within_region_cross_layer__clr_true__thickness_relative,l4,Endo,0.24240975315125804,0.11988011988011989,False,0.37510876220553646
within_region_cross_layer__clr_true__thickness_relative,l4,L2/3 IT,-0.35880055209018985,0.11488511488511488,False,0.3746919746919747
within_region_cross_layer__clr_true__thickness_relative,l4,L4 IT,-0.6031054182366784,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,L5 ET,-0.26726211415651574,0.31868131868131866,False,0.5641144569715999
within_region_cross_layer__clr_true__thickness_relative,l4,L5 IT,-0.6975304787183219,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,L5/6 NP,0.2273839488222477,0.25374625374625376,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l4,Lamp5,0.43575564465178507,0.003996003996003996,True,0.03523748978294433
within_region_cross_layer__clr_true__thickness_relative,l4,Lamp5_Lhx6,0.18194840669111914,0.25674325674325676,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l4,Micro-PVM,-0.04145980499405287,0.7392607392607392,False,0.8447669977081742
within_region_cross_layer__clr_true__thickness_relative,l4,OPC,0.05801519539298917,0.8411588411588412,False,0.9065823065823067
within_region_cross_layer__clr_true__thickness_relative,l4,Oligo,0.04834202400670814,0.7932067932067932,False,0.8743302152393062
within_region_cross_layer__clr_true__thickness_relative,l4,Pax6,0.7161057059764824,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,Pvalb,-0.6102586910635875,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,Sncg,0.1480557149060168,0.47052947052947053,False,0.7076862531407986
within_region_cross_layer__clr_true__thickness_relative,l4,Sst,-0.6070127816696124,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l4,Vip,-0.33474023949353754,0.059940059940059943,False,0.26428117337208246
within_region_cross_layer__clr_true__thickness_relative,l5,Astro,-0.47343389060153385,0.05194805194805195,False,0.24456495885067311
within_region_cross_layer__clr_true__thickness_relative,l5,Chandelier,0.5539270334434743,0.012987012987012988,False,0.08998144712430428
within_region_cross_layer__clr_true__thickness_relative,l5,Endo,-0.10802871742647144,0.48151848151848153,False,0.7076862531407986
within_region_cross_layer__clr_true__thickness_relative,l5,L4 IT,0.5194480237744903,0.026973026973026972,False,0.16352397602397603
within_region_cross_layer__clr_true__thickness_relative,l5,L5 ET,0.6525276858229697,0.001998001998001998,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l5,L5 IT,-0.3168507529017145,0.2627372627372627,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l5,L5/6 NP,-0.12999707614815498,0.7102897102897103,False,0.8300976132301434
within_region_cross_layer__clr_true__thickness_relative,l5,L6 CT,0.11114558926670513,0.5824175824175825,False,0.7532600732600733
within_region_cross_layer__clr_true__thickness_relative,l5,L6 IT,-0.24935223441180437,0.22277722277722278,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l5,L6 IT Car3,-0.3496901940502143,0.2517482517482518,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l5,L6b,-0.30978184118480867,0.13486513486513488,False,0.3793064078778365
within_region_cross_layer__clr_true__thickness_relative,l5,Lamp5,-0.20410775788748983,0.5084915084915085,False,0.7087769373483659
within_region_cross_layer__clr_true__thickness_relative,l5,Lamp5_Lhx6,-0.13366769994230623,0.6383616383616384,False,0.7838111255832775
within_region_cross_layer__clr_true__thickness_relative,l5,Micro-PVM,-0.18085156006163672,0.4155844155844156,False,0.6798598227169655
within_region_cross_layer__clr_true__thickness_relative,l5,OPC,0.030435324284762803,0.9100899100899101,False,0.9465902518534098
within_region_cross_layer__clr_true__thickness_relative,l5,Oligo,-0.31989180630712316,0.3226773226773227,False,0.5641144569715999
within_region_cross_layer__clr_true__thickness_relative,l5,Pvalb,0.28619076845696934,0.1888111888111888,False,0.4696073157611619
within_region_cross_layer__clr_true__thickness_relative,l5,Sst,0.28928825656440443,0.23676323676323677,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l5,Vip,0.3388357569423147,0.3256743256743257,False,0.5641144569715999
within_region_cross_layer__clr_true__thickness_relative,l6,Astro,-0.26515027888339815,0.5064935064935064,False,0.7087769373483659
within_region_cross_layer__clr_true__thickness_relative,l6,Chandelier,0.8316568529939241,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,Endo,0.13499845410804812,0.38161838161838163,False,0.6415653312205036
within_region_cross_layer__clr_true__thickness_relative,l6,L5 ET,-0.7913021709680177,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,L5 IT,-0.4042905771081884,0.08291708291708291,False,0.30934450165219396
within_region_cross_layer__clr_true__thickness_relative,l6,L5/6 NP,0.3045371889693853,0.5304695304695305,False,0.7141625497789882
within_region_cross_layer__clr_true__thickness_relative,l6,L6 CT,-0.7425914048779252,0.00999000999000999,False,0.074540843771613
within_region_cross_layer__clr_true__thickness_relative,l6,L6 IT,-0.6252111844257341,0.1258741258741259,False,0.3793064078778365
within_region_cross_layer__clr_true__thickness_relative,l6,L6 IT Car3,-0.23836696705205368,0.14185814185814186,False,0.3822288822288822
within_region_cross_layer__clr_true__thickness_relative,l6,L6b,-0.4752529413612892,0.2807192807192807,False,0.5339170633288279
within_region_cross_layer__clr_true__thickness_relative,l6,Lamp5,0.12397180411275668,0.5944055944055944,False,0.7586492454913507
within_region_cross_layer__clr_true__thickness_relative,l6,Lamp5_Lhx6,0.7972170380735779,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,Micro-PVM,-0.2987822069516915,0.5114885114885115,False,0.7087769373483659
within_region_cross_layer__clr_true__thickness_relative,l6,OPC,0.6974169531320017,0.000999000999000999,True,0.01938061938061938
within_region_cross_layer__clr_true__thickness_relative,l6,Oligo,0.25291173955361346,0.5314685314685315,False,0.7141625497789882
within_region_cross_layer__clr_true__thickness_relative,l6,Pvalb,0.34871919923097877,0.2757242757242757,False,0.5339170633288279
within_region_cross_layer__clr_true__thickness_relative,l6,Sst,0.4124088424990175,0.4275724275724276,False,0.6798598227169655
