phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,beta,L2/3 IT_3,0.0005194225501808721,0.008026829811657471,0.06471079646244746
meg,beta,L2/3 IT_4,0.0008302490752305626,0.012830147681961654,0.06471079646244746
meg,beta,L2/3 IT_5,0.001418518041066224,0.02192088675480001,0.06471079646244746
meg,beta,L2/3 IT_6,0.0003875393127960234,0.005988789104472199,0.06471079646244746
meg,beta,L2/3 IT_7,0.001369113899039391,0.021157426177468023,0.06471079646244746
meg,beta,L2/3 IT_8,0.0010791950884263756,0.016677202992743986,0.06471079646244746
meg,beta,L4 IT_1,0.0008454345698467744,0.013064814776887987,0.06471079646244746
meg,beta,L4 IT_2,0.0005756009517648965,0.008894975540888691,0.06471079646244746
meg,beta,L4 IT_3,0.001958237909568868,0.03026137857390242,0.06471079646244746
meg,beta,L5 ET_1,0.001850609973176127,0.028598164052115488,0.06471079646244746
meg,beta,L5 IT_1,0.0011535441745269734,0.017826147066454214,0.06471079646244746
meg,beta,L5 IT_2,0.0014680616547104838,0.022686502638897665,0.06471079646244746
meg,beta,L5 IT_3,0.0002293089390035362,0.003543596301377735,0.06471079646244746
meg,beta,L5 IT_4,0.0004215307132429376,0.006514070855047465,0.06471079646244746
meg,beta,L5 IT_5,0.0008830890082099804,0.013646702814459235,0.06471079646244746
