,Astro_1,Astro_2,Chandelier_1,Endo_1,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L2/3 IT_7,L2/3 IT_8,L4 IT_1,L4 IT_2,L4 IT_3,L5 ET_1,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_5,L5/6 NP_1,L5/6 NP_2,L6 CT_1,L6 CT_2,L6 IT Car3_1,L6 IT_1,L6 IT_2,L6 IT_3,L6b_1,L6b_2,L6b_3,Lamp5_1,Lamp5_2,Lamp5_Lhx6_1,Micro-PVM_1,Micro-PVM_2,OPC_1,Oligo_1,Oligo_2,Pax6_1,Pax6_2,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sst Chodl_1,Sst_1,Sst_10,Sst_2,Sst_3,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,Vip_1,Vip_2,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
129,8.989577047069616,48.44100224494025,1.3666922974980296,0.05050562706684682,2.266956022409931,4.5521770980178955,13.153931533992502,55.545786258702805,12.402654809322375,127.70646477744998,16.982182784228225,4.999512522342143,18.55370173969603,97.9096439904815,31.24058039010399,12.086783493599158,24.07415319409875,22.141335994368617,47.93818487416461,16.024301166918026,5.531734041040854,1.0730364050257226,44.80678500195098,22.35689665419209,7.101273877393431,13.56318278997755,1.1704448899915363,26.49426815473041,19.267459669596434,8.974869493483286,13.898953862530199,4.223911163631087,5.592569059174567,4.696173955010021,5.356581008053093,1.8244084901497706,0.1356564981891646,7.956791459162965,0.04727876844102436,75.98915773482682,0.59924187025305,2.2175716226238964,1.179533986972438,0.22583397380105782,3.191308767444194,6.849094320254672,4.054354962457746,0.21527097346145888,2.876319877203218,1.4778543207626238,0.007845938778591993,0.006691809051641162,3.8154287614510554,0.7577195842643505,1.1730513247751833,1.9371591894131142,4.2210817427063185,6.027792052523568,7.4311403018091315,0.22126310088838055,1.3423738182567537,9.214323477229598,4.972955555916314,0.1769166268051273,2.548266046216414,1.2179559539474527,1.2996957665928044,0.5855801660367934,1.573792657853765,2.1800074627518384,4.412202571854191,1.097925359054933
131,8.996251121045965,48.184733541255056,1.3971892056274704,0.06461472156652645,2.262321298918435,4.343134742711319,12.785894665760544,55.756545299734555,12.034963537306396,125.5485868738428,16.2436220625367,4.8111392277505285,19.70246675677773,94.24891930317531,31.539524842481434,12.239904856203259,24.8055859007676,21.401788074210927,46.12789128852445,15.520523915612841,5.4221442317587005,1.1398769489699412,44.81752039329926,22.398419941829513,7.3916402581519565,13.0648645372927,1.108580757722134,26.48145220400575,18.728609106152387,8.77531372897151,13.473235950020003,4.093665187227583,5.566562373121851,4.830483263328432,5.298690765081961,1.751696076742249,0.1320439802426711,7.96202629293134,0.043161859760730066,77.77371743902611,0.6329333655036941,2.1882113600531587,1.2254814813076014,0.2580891501848626,3.23446902378222,6.936684236883613,4.06903746916666,0.23192298727715382,2.9018121804783745,1.5037172810274275,0.007734717526759306,0.008152526480149858,3.7154249645577377,0.7739344253965027,1.1571740031610824,1.9533379801022777,4.134674073105257,5.757925925069232,7.454844160059396,0.20861034209925824,1.3735488198833183,8.976578966223116,5.028297852422426,0.17441363251977512,2.596489578912678,1.2371203479008104,1.3041986157296714,0.6105126030953644,1.598391929484789,2.217412137748323,4.4983974503091355,1.0960259814770288
133,7.31285350471481,45.796496029067725,1.1931124064139775,0.0281943881738235,2.651346166852321,4.169553757800031,12.837548176911895,57.371473316234905,12.683942191469407,130.97875752565005,18.277392898614377,4.924254771527408,15.99734126845862,107.61413757486754,33.726525978643046,11.11950247573851,26.27291887280521,19.915867313593882,48.850219570339746,16.63179210264648,4.8202182567029235,1.206091072160505,48.34865015918231,23.251571895979406,6.929150704432174,13.434384662653388,1.2803889079365696,28.103815422192508,19.42322269069864,9.04515942233344,14.314951223929395,4.064213736494818,4.921226562922564,4.618147906032435,5.51187494602688,1.3354163776101666,0.09603066283705496,7.360197344791856,0.03125635507299757,78.922059203647,0.45419907214615807,2.012106382968044,1.2387784048127233,0.15629351278583092,3.2719230827077186,6.420627278358143,4.212780357484849,0.18780321761625132,2.704353080485984,1.4182813659512994,0.0027011858103555115,0.004726779706649011,3.967646625254504,0.6963991541464848,1.0024850730738402,1.6031104309177626,3.782279401394241,6.127717605091954,7.482307044273318,0.18245968184300349,1.2384309855337017,8.820467646665803,3.2946085068975988,0.15297794514544596,2.193950097082034,1.2103676280853757,1.1863987571881254,0.5280495098263943,1.3760658753882786,2.1131863186623714,4.528853740677426,1.0153277682719877
135,6.963470492377403,41.67473875642163,1.130415612567973,0.02399859432652916,3.4329722209444924,5.094729201971878,14.476120984076642,60.32889155288896,15.111125755496111,138.89890339054256,20.676020834685175,6.121839691456558,14.856668179705718,116.04902250220927,37.10308558684827,10.550122308935745,23.353754964871538,22.00980351230175,53.38089660314432,18.825614577151494,5.434993592198605,1.299732832504142,49.5530029752545,23.40982518131218,6.773512035853683,13.380349268640279,1.6102617526997307,27.302702287282926,19.27638599862454,9.87425536726617,16.762003295067245,4.02543186616945,4.55274290697403,4.394658353270782,5.664335457416664,0.8280470306195289,0.09671652647828728,6.600737556595664,0.04890477577585363,72.08038820319085,0.3514452115269101,2.0719406871170913,1.2880212300446985,0.14535883642634206,3.3684076071211306,6.5381642601048,4.370193457068032,0.17187998738123259,2.4019263819576158,1.3761593678460107,0.0029221998613650556,0.002507049023164047,3.934917692746633,0.6854274689994131,0.9458373661149386,1.6221931088826107,3.5870383255190257,6.734767186543321,7.564652727123291,0.1875777198245874,1.0923913815760902,9.228149934277704,4.171052001078133,0.14215010788677412,2.0532383849558498,1.2921115808322519,1.1661223808958763,0.39559124917452165,1.2648146674454326,2.1155413478092733,4.663479579731826,0.9251883707856052
137,6.885454418019071,42.41305047126094,1.1399545284886194,0.018627054428435548,3.1500911995953165,4.917912655370856,14.127323955198932,58.82928262709429,14.45357774472635,134.3869258168741,20.473315426830144,5.898901438369993,14.98540137235242,113.6308181228114,34.18203145967071,10.546254745730225,23.075914174947332,21.748135238571788,52.234699736225124,18.370199996416698,5.392907567392442,1.183738201325516,48.301686337969734,22.70927157815659,6.679932310474242,13.206531282859396,1.4831361609653522,26.745487755584563,19.347098673660646,9.663974717203846,16.0922620122978,4.10361592536013,4.5721848073566775,4.377921075364762,5.572750324096554,0.9032725720168246,0.08124778736998775,6.656957139902663,0.047983397898574455,72.09945102947691,0.37840579603638186,2.096859514927867,1.2347251368878478,0.14325350334246512,3.3472474562586845,6.4300668501950415,4.278112297494004,0.17929546315987702,2.5036828462980547,1.3689017810069422,0.003289559529959483,0.0026536442148213982,3.866585877505288,0.6655977933090897,0.9580049075567465,1.6153251711514232,3.686492085449106,6.6220919333120625,7.373586378726625,0.1883575877448816,1.0937888720782458,9.049913969749827,3.915825943812078,0.14405666393270591,2.077929455167153,1.245251112164319,1.210918984117117,0.4160310461369693,1.2650800203576031,2.0885000770464446,4.539808605484587,0.9265019456792282
139,9.954536630482135,47.70569572529724,1.3909839155521349,0.0953387258556807,2.3201298085990323,5.474353762502612,13.66884904599756,52.92370172510647,13.971120647287181,125.82525609607447,16.61993124097114,5.756721929237744,21.573300899497262,95.32160330391625,30.557452547829847,12.219893768941029,22.961426827992565,24.627012949427705,48.41156811687876,15.703194679417031,6.540799490173777,1.057324520024857,44.22961236960276,22.28350282009827,7.396975296615943,15.715610547855599,1.3819740595668712,25.58880405826512,20.64210493611462,9.501327583249973,15.041406767386585,4.2424372615382255,5.847388935733144,4.556059870793481,5.4100522509644655,1.8792078508812602,0.1604707052520364,8.159475454999448,0.04356777998453321,70.01279189409722,0.6373216937829301,2.4166240993325694,1.1398123247725784,0.23079197806583465,3.1323993963895833,6.895141447441095,4.108712287636943,0.24270234292112552,2.8862302653144365,1.5875508526568496,0.01080492208841389,0.007253137690215798,3.7689577400125183,0.7906105063298465,1.2293458216223658,2.233976909731555,4.434647970583909,6.115175672533115,7.842920265922331,0.25370892164434805,1.448159979921544,9.737453431578981,6.90842002779729,0.18503021531692265,2.7293658789613024,1.271258339884946,1.3671747044606992,0.5491519970094556,1.672335411160498,2.137259813892816,4.399465912534717,1.0864635507823557
141,7.207352012198312,44.83926079657014,1.2187187849271999,0.024394390559664775,2.7973053993741437,4.926453848797543,13.60517973795948,53.207212728837504,14.655315058026845,126.62457289834568,19.18416699616516,6.124762238717024,19.024647418044673,108.08444611266961,32.4422302689152,11.145656143367063,23.88268844067381,23.800601397870004,49.91337913628862,17.548087549007224,6.265471122950571,1.1082616125385505,47.69571347338278,22.91030660399528,7.252395316594069,14.781077142495434,1.5674154232986752,26.57879372679034,21.620952079984097,9.694009010488358,15.804923212943086,4.315473838465784,5.057935579256228,4.422865699186416,5.602352976704592,1.2570350016651524,0.08033838714538889,7.424789286919702,0.048283646347279954,71.70528059066592,0.49659285615619697,2.22264021871381,1.1516784302305634,0.1682485945892195,3.541778799954601,6.346098670360078,4.285468058067522,0.20315629224571555,2.730100549427025,1.4884501687342213,0.006930843070557027,0.004913135577980559,4.071140840937681,0.6801668893457692,1.052624845159165,1.7875633640339088,4.3269597315178405,6.306260174224552,7.768631259587544,0.23373845913530833,1.2137568011182742,9.266556389887823,3.843701966223266,0.15547480450452256,2.2031564956329377,1.2360788003424679,1.3060799572762003,0.47070817059570735,1.4201957973814334,2.116126726902319,4.607748483639278,0.8923126967557358
143,6.885298411644838,42.37451249605999,1.1406695889083565,0.018659686659450572,3.155234674394142,4.918066442147181,14.13996905157642,58.96219117967312,14.442759237081289,134.49458880208294,20.520972987496286,5.891281082985287,14.882901201517031,113.75727543753801,34.24026971048753,10.522894074020382,23.01475119538596,21.701545407524293,52.287245876673076,18.397237981028177,5.36659382799458,1.1832481205928513,48.265974858300865,22.700569837167446,6.662070110814406,13.169140549429713,1.4778284359254905,26.730979245445358,19.28226600387258,9.669251253696352,16.098806798355714,4.104224967446791,4.556000106565011,4.375569952453279,5.568271004138331,0.9007984146157063,0.08092217746034994,6.643376875051194,0.048302482156500924,72.11407517580895,0.37590017025315975,2.0953212725607226,1.2367321096775985,0.14252406399440928,3.342673839705871,6.440562796159667,4.27337818512555,0.1787531293648057,2.498778564932471,1.3649235759136393,0.0032274023335414383,0.002598025843592063,3.857101687895046,0.6644769262127036,0.9574349012261072,1.6114319822373049,3.6790098621358247,6.633134777276766,7.3551170426371515,0.18722931366287046,1.0885580875339542,9.043258362928956,3.9258114053878743,0.14397240336756162,2.0775290759639273,1.2432866771917284,1.2114434529392208,0.41489302380577564,1.26242748578264,2.088763167818816,4.534677228684782,0.927688836390059
145,11.174849076829725,48.67986429214276,1.4961695595506264,0.12240980003864009,2.287102049140407,5.788990714063084,14.038894418805583,51.61437089661894,14.857969247199867,124.64742663417702,17.207842003773816,5.944257887175477,23.796901325174915,92.99178787669506,32.02674563169417,12.103198834462475,21.234836174050617,24.86658035054289,47.41763944193432,14.973279294432855,6.380906168389302,1.0360008803771659,43.0106736343854,22.525772400028913,7.59721689827176,17.66799017232228,1.3861594802907704,24.663876935574148,20.92877631881445,10.02505575268544,15.69813126756999,4.451410504626926,5.823425344142942,4.334531357100605,5.399415669985345,2.2158844987836783,0.21171044977139894,8.586375600905857,0.04796281231072793,68.44131903689879,0.6448530484458616,2.5267917144938083,1.1126864849358344,0.20524384027627438,3.107244804322375,7.042343382731988,4.031851712968709,0.25531162614348935,2.9444613543736335,1.6123791001828924,0.010629262950424975,0.007446943200579403,3.732102097226239,0.7709878206787651,1.2539365750062286,2.3245165292169405,4.703750943292462,6.407406660232561,7.809427318493795,0.23455495645311014,1.3766892764644256,9.82296715001933,8.518812984380697,0.19483500153822297,2.902004527607414,1.2389651856120107,1.4540742243634721,0.5570732069331422,1.7450457933151247,2.1797071248701267,4.292863621933818,1.0811601724204674
147,8.11115704220471,41.491063148154076,1.087525491436558,0.04589041110602512,3.3721085616433295,5.730329004284223,14.874526859728661,52.873046643078354,15.783350878370491,128.2814435148214,16.305052707548843,6.752179301614593,22.201949778315615,100.10478727030348,29.00120810983033,10.825580379953854,25.37809956021753,22.674107513164255,47.08466850907428,17.06418591590182,6.718346041536168,1.3632854039703086,47.80613360993009,21.659095360410618,7.460686936898715,14.092436447521317,1.853826841852383,26.394788684941485,20.814675692216596,9.426482138444262,16.57932202249875,3.45938554782805,5.119704769145687,4.400525035447935,5.367028299767674,0.807190251895467,0.1465216224120667,7.077410871861869,0.03523693923449302,65.73575065231854,0.4631315697607972,2.1279783758726305,1.2860241963613648,0.1925302743558283,3.4220325843707493,6.126263592278036,4.605329048432992,0.19449935084869466,2.5634334107518666,1.6456215370585405,0.0063596691001670085,0.005978792395961567,4.047194553489871,0.6943988372323573,0.9156996467326642,1.8068268118744106,3.509224102112055,5.83915748382615,8.23246772623264,0.21994509454577335,1.2800498808779985,8.83111803254942,4.8348470616450845,0.12830489171879733,2.2175512411406815,1.5140447114431874,1.0511521879670713,0.4292902845892108,1.4955655561126076,2.1005014222339424,5.041127207467348,0.9856979619507921
149,9.554689231963108,42.79491015949674,1.3399100954945364,0.06621471444470207,2.7371670166905946,5.8075947956451035,13.352955014443838,47.430751826362446,13.577935423521108,112.17067262128546,14.323325863507804,6.9283227992971606,28.242042929337227,85.67547929172896,23.607631594143328,11.492054839006723,22.614224365075632,25.520688731855294,45.93335973654579,15.789984483911773,7.741799371531791,1.2182436352914583,42.42331209850592,20.34676461340021,7.6686991729695695,12.979169780751565,1.5367953775720233,24.015097700238968,19.565233465562294,9.222977017537652,15.444307039443224,3.971512883931483,5.61153979358724,4.410185975813324,5.036880347408884,1.1609099739722626,0.1369959666833469,7.42067258673421,0.0391136663275409,56.10414917896613,0.6575637565326685,2.32178030292014,1.0896236496578795,0.29195732069592534,3.353264497662975,6.120261176254046,4.324587909269545,0.25876665249082353,2.860696654595252,1.67171119482222,0.010471781536798268,0.009367720768542979,3.6187872737273388,0.7354152544660706,1.1005693379222667,2.1688352730268816,3.848043183447312,5.1073599704089165,7.761005675140031,0.2307690940697875,1.3867271102221825,8.631336481974394,6.568415247781874,0.1485926454790118,2.6278374620291065,1.3732077185546576,1.2208820891291774,0.5247697058243509,1.7009654976754742,2.11683914728351,4.651846450841818,1.0371929157238136
151,8.311157729356726,40.48521327892593,1.0649336746096312,0.08381990018483486,5.256746825956744,5.872320256054928,16.30723742102967,65.48389782256668,20.089999434035835,170.52124280417198,20.629309273532044,7.73796143358946,19.11364577996952,125.73517479284484,64.27763072303613,11.331830333979315,26.508352229198508,25.45061557157398,58.03066327949016,20.571607904924214,6.548222168217916,2.232455457089273,58.420513630064825,30.501136523292647,8.218174187076213,16.568562674414764,2.725860686744256,32.41326235885581,21.15064547335033,11.359741473636173,21.858623212021353,3.38062680704732,4.998532230081429,4.547268216283578,6.39039242137409,0.7239084129960358,0.21947872001571123,7.353836216788636,0.047493300350074506,72.9026654980021,0.2686135769397653,1.9622822952201657,1.7717676458783838,0.19342399560692716,3.809231078690577,7.2960656921848015,5.117208340077176,0.13920051907556907,1.967820815479723,1.582530081964201,0.004220915064146605,0.004769305373953578,4.904870795131502,0.8182217981931191,1.008148816187896,1.7911645873052773,3.5265171795433568,7.183678760172773,9.778405922483556,0.20765570107750603,1.223240564689728,11.092171213447582,5.572073636702088,0.11709730353572087,2.0011351674253417,1.5899755573233125,0.8700583276572904,0.3199106254226751,1.4402794248955926,2.369825057689562,5.671792000853908,0.9019677366911029
153,10.097245548606656,41.51606494044914,1.1086267510962504,0.13668001745584085,3.7486015649461657,6.147459125688511,15.067832768696656,51.903053260630045,16.99997717354775,133.8966092818201,16.55862179572251,7.739734104362264,24.208500315591525,102.92732012357173,29.857477768283008,10.856278048310298,22.904090036416896,26.456851553261693,51.60650917340034,17.934269364459468,7.746424412250933,1.4962695792133058,47.54388719950495,23.32083712148109,8.419077347384878,14.67086836523733,2.2436783339024338,26.646351709153794,21.006626694354235,10.615983231332281,19.06825586501452,3.674130204890621,5.408600625654853,4.125356695351956,5.62103500003018,1.2622325206883556,0.2047359661826813,7.3264338907228,0.04920466152087511,60.55000738999919,0.5019987393538963,2.2231877682931045,1.3739078130894151,0.24066751342523812,3.4028606259565217,6.244167545296724,4.669014124193475,0.19125659855030624,2.36731337726319,1.6777553305657442,0.007660335774736273,0.007064383559494005,4.138311731869206,0.770837538886811,1.109308394521547,2.043042839390784,3.5896896549125827,6.054872607567588,8.97041938182608,0.24143636195373705,1.3037337990639055,9.590369595326836,6.532246619199364,0.15027911545982642,2.388873532599237,1.4943198179296229,0.977004457394124,0.41962530529637676,1.7039386216438877,2.1790427344263703,5.0611581371239875,0.991764182111957
155,10.527784845988483,46.12737080996061,1.6672118378412273,0.1941721591715413,1.6904785912514617,3.2589405270816028,9.503073728276117,59.64010631647788,9.519316623295797,118.34049288765753,15.265634060490996,3.478402574815395,16.770886827507564,74.94605192185351,44.13802885777218,12.910771858305788,16.829195594378053,18.382160585880154,43.07221100698186,12.147243042575944,4.6362991311026756,1.0758069848275353,36.71233901986674,23.809251224882942,7.092882342454689,12.21258116849185,0.773374382603926,24.85392672038878,14.167910635102372,7.958753203550516,11.99416544130941,4.757461875197123,5.89920355642811,4.279799322813351,4.588322319590418,2.300623758572019,0.1504343111277409,7.886900924906523,0.09750898227096569,78.49305413081976,0.6635941771682112,2.0596770857020967,1.2261351603391688,0.29392109675622,2.547672756207752,7.822525288666032,3.4701836066066236,0.22998616051215182,2.514218897764747,1.1805137945963144,0.0060621290978732055,0.008693508501567582,2.9300476736409746,0.929944283833158,1.6540028090479975,1.9188657129549451,3.554978008383086,4.902239938081881,6.599982668533715,0.15132143723701083,1.1219037675313328,8.280256774059021,8.127886641439032,0.16462874498971247,2.4234978876143165,1.0657074239949231,1.1961899798918496,0.5683413750927189,1.53605552511877,1.8730432146996618,3.581935238191633,0.9419735276759919
157,10.821586766828156,46.74436339797827,1.7331868359013105,0.17356279449259235,1.697869935654142,3.9733157007170847,10.702262086694937,53.33207916917771,11.76200014305705,119.81770504805455,15.213101498410486,4.370523229194773,19.72980109798441,78.86608120209401,40.09769082092622,11.48587794328887,16.625077966436873,20.033554376749542,43.231453371434654,12.38761848765223,4.654521123433178,1.0479347414741413,35.4379062600913,22.74671798718426,7.098283911444797,14.416875725595435,0.8693508335456446,23.04449611827836,15.270574899561634,8.35310885594359,12.564829870626077,4.593324613318746,5.806048275215431,4.02931278761317,4.414890421824684,2.608546249692422,0.22454770915727013,8.157988601240476,0.09969437544583368,68.61089367902929,0.693079846535824,2.173467360019414,1.0561366897852138,0.28072580209051995,2.60594040585023,7.397170025504813,3.3032937439590464,0.24227116733976162,2.6970971578977463,1.281101033674227,0.0101651086817409,0.010630450671095063,2.986711303806621,0.8805047994768288,1.570565946431962,2.0754509073679706,4.171645110407652,5.337646412928898,6.7783298692233975,0.17257391445477502,1.2645566468609901,8.677089836959407,8.343816165524219,0.17570374063506433,2.578223827346386,1.0466463874261347,1.3285417442586698,0.6041039347831607,1.7347805439476391,1.9385668790208637,3.784247645640062,0.9515163705190156
159,10.19454282051215,46.372307612191335,1.5894063001340961,0.17810009963877244,1.8493111649158818,3.495159799516863,9.996195044195785,58.482446458294156,10.168847090518872,117.96947107417529,15.371528978087833,3.8662046951393254,17.241661109411535,76.88471073719968,42.448769751010225,13.07326674496408,17.609726943593376,19.054117754426642,42.69024262636584,12.474967782548788,5.016358941055716,1.0767022082445574,38.0063809084413,23.568518417775696,7.181158405405934,12.375079579716065,0.8944976045893488,24.908243156308682,15.130782296780396,8.110525159192836,12.34445920163133,4.646048679853352,5.922100753042564,4.312086026964312,4.743598473300681,2.165274287387123,0.1380468361723437,7.871835680708136,0.0912763207678326,79.08418130320747,0.6642842336505218,2.0655700338821505,1.2146968115776462,0.27805588779000107,2.692824127120315,7.563904287111077,3.6167970951821315,0.22487277353137455,2.546647328486715,1.203596503673135,0.00680640919857385,0.008445745479696138,3.0931194151330774,0.9069729110637322,1.5803088923247355,1.8976265845643538,3.560260834554983,4.926220200759418,6.763236149268691,0.17544988225679753,1.1304535925113615,8.305574176487516,7.248557014507199,0.1596611183380775,2.352432227936095,1.0996339623408122,1.1719907589269674,0.5467176101765943,1.4992810113443384,1.893850455364396,3.7090720987951435,0.9427532096253902
161,10.640801364920192,45.44088671163283,1.63750584594977,0.17801873147447644,1.9185899084546283,3.6786344574776626,10.440932579039373,59.83151163029184,10.533503425045726,120.26396502508362,15.625549882343828,4.050542630588348,17.94505801341313,78.36200247907142,41.391653778608465,13.03123588871363,18.21158787742998,19.57971242331926,45.2276708712341,13.301004267535019,5.073887010677028,1.2241995982250706,38.72117844452181,23.491137584077354,7.131599396059218,12.22468267587975,0.8958870631899076,24.84669883392779,14.58265741352132,8.073230485641469,12.580687897968575,4.571179429585592,5.990038456527993,4.472407792687756,4.68444924802218,1.970405119442578,0.14842686724340254,7.6760329419980895,0.09374910865071075,76.66390177399185,0.6634852043502284,2.1726984492833163,1.2336474094612753,0.3339997846128423,2.6710017194865907,7.92326795464083,3.563279579334971,0.25108473482398896,2.586599126374621,1.3091407643639779,0.00912852389263038,0.009289496300404243,3.002809684756128,0.8994886662222273,1.603524862565695,2.0067216598918436,3.7088986917778866,5.259533445161152,6.801089488794645,0.16969549789137223,1.2506426050724915,8.414729331055748,8.795455418007665,0.16382224403935797,2.6052345343344996,1.123038629626552,1.288557993050315,0.5839657609790143,1.579267104357157,2.0075386986430344,3.854840397272557,0.9214505066912763
163,12.168877216470737,51.757250002490984,1.6893354617479477,0.1548844609183261,1.8163044994339048,4.693631392006658,11.618363649488654,46.39587728171572,14.199346548397497,116.20619292229432,16.84628204694154,5.587138948432758,23.89899051671367,81.35400812297725,46.44316645789747,10.969410173229036,18.134251447341825,22.29360830479436,41.85700865852398,12.36032368524863,4.865886906380448,1.0830765659545594,37.937633202501026,23.659257547832887,7.896971373920029,18.827272706175776,1.1730353805967022,22.084214445732176,18.54425792740939,9.747620348498682,14.23435942337636,4.854214250093336,5.8076646253739685,4.11973070999419,4.604846704955846,3.272557041678462,0.2809313031533708,9.312088252842678,0.077021996050716,68.46570609383745,0.7069147367740333,2.3989735228881783,1.078654698463488,0.20878730327883294,2.936932066468593,7.359041330800109,3.3808636964019803,0.27550010366073174,2.9484139805628105,1.4597106548571657,0.011708827581543995,0.01250561744170618,3.350333713236531,0.7730533688327269,1.3898190226361955,2.12134180031111,4.94779959000765,6.104229261897691,7.463249641522426,0.19677707240039766,1.361791546155354,8.910463140052359,7.490656416084081,0.18171458411796224,2.679977937355377,1.0534572317495616,1.4924337850398577,0.5610369313450704,1.8840622507726794,2.1091645131945977,3.990448033506363,1.0414993317931363
165,8.522094363891757,38.95914600259929,1.4878416304125608,0.12633252802524284,2.2283519803706207,4.740282414793625,8.048093796974777,27.849261703031864,19.37683220544281,75.53532236526183,9.343994007941607,8.954653279594496,25.955986160956755,65.35734604778283,19.599913115891756,8.356389415106822,14.474335624505278,19.531347126986006,29.25250356867313,8.640192919267099,4.8985513659908575,1.0313486273626238,30.621050046211046,18.097131123024564,10.912923809546603,18.869620832439615,2.0517701321907342,15.906838385068518,20.663668586769848,10.572204406936454,12.839125370257001,2.720062218335702,4.618711071369669,2.728018430747501,3.679871606944797,2.565106189054399,0.2376190169625552,8.764717854595972,0.0809943981558634,39.021994078597224,0.7610060085431168,1.5016662433641463,0.5744783843513485,0.18205788661975753,2.994527203309183,4.024223275064196,2.654732510407926,0.2964292649242034,2.838759465214552,1.2849556873077037,0.02542512486889863,0.0077284030265297185,2.59041601344964,0.611746593880143,1.0465315882996917,1.70840242434626,4.145433144468349,2.987385090112047,6.938577630692496,0.1981541515123884,1.0639434908619778,7.092523940875806,5.391435718046359,0.15437469506050264,1.331662178793516,0.5434241727799365,0.8244647173941946,0.5398114090491765,1.5686856446366315,1.2301457075784332,4.20669220961396,0.5343937251287108
167,9.290295225343831,45.07617184072657,1.5225131794174893,0.10435668987693515,2.358686109403335,5.0757271261863,10.123882253204048,30.359489819776968,21.294747782527708,91.40302825831209,10.722968643848777,8.538425424713884,24.658740818729214,74.65738160221501,20.096150584721816,9.584662317602167,13.59576324041303,22.613029454890004,33.864478236633815,9.419671047365044,5.246713431827958,1.0709310897162807,32.291475383008446,17.85939240863965,10.605276600949955,18.39705209563798,2.0603695680619363,15.640414657018127,19.620103781370197,10.315812724458345,13.984582612246303,3.2652293773804444,5.072333512535423,3.1051937069169195,4.022219457431413,2.8420428383678766,0.27148594304080603,8.81391616915319,0.1019530803508389,46.336453605119786,0.7851683201213142,1.8428511052090801,0.7098361632796277,0.23920380961550358,2.982068520108361,4.8937327493529335,3.114650394722021,0.29681147347333925,2.7472909462104464,1.3434533283858867,0.007627502328887529,0.013540978640817544,3.0112824466956662,0.7163051731870933,1.2898833267319192,2.0140875688021453,4.472799584711793,3.921816363736694,7.419107300764489,0.24695172287792785,1.3405849623750705,7.8936560015746515,6.775772510976872,0.1503969470007527,1.7930603212817726,0.87823056142166,1.033735971699716,0.5759387676237371,1.7534319768853566,1.4342819528816337,4.310228455677783,0.6991532777127518
169,9.399964624751146,46.10101938162917,1.4920210182204623,0.11402768360200308,2.9121421332584836,5.858837078704269,10.13666227956978,26.05131942525835,24.814677487486094,86.61481158759439,10.577469184042,10.210946851209798,26.643975144863596,73.2874299786737,18.903435524929833,9.827543085150706,13.830494957686083,24.447016974946425,32.256123004944556,8.835142994769319,5.671855360239815,1.2113033017095847,34.58051803526019,17.79922747387536,11.76596114969776,20.88562652506632,2.6697531133547354,14.483327013330976,21.89615031610019,11.127284620216907,15.551785792388719,3.012551131360805,5.159423918988381,3.164511530384098,4.219129814016459,2.885177202140788,0.305412071137157,8.981245484105274,0.07825735685776128,41.47025391264613,0.8325313788051837,1.9667733620422723,0.7250974345872603,0.24365034636038438,3.252628449890069,4.556258371815279,3.3913098133216257,0.3299328439019686,2.670782996690613,1.4754661959111621,0.012545311234689877,0.013417290677782058,3.2307405839045664,0.6429037878981197,1.2316057709957378,2.01564996222078,4.687435635872581,4.1311497243326265,8.084327782467215,0.3153472276146458,1.3754421974815942,7.922847706221776,7.042566992382803,0.1596161032826993,1.859849647327163,0.944539091417794,1.076753050927902,0.5519374111603241,1.7591401886096645,1.4723952257420887,4.679973394563029,0.6950490909710493
171,10.312797679927334,49.295318248017566,1.645089400886068,0.11120395819013328,1.876402672105104,4.920952961736593,11.794008829712343,37.38746174498336,16.924286410022074,105.05581780697884,12.849273546301673,6.664020292437759,24.997135274079138,83.21477304251377,23.479384739216243,10.11159490828551,15.813232123414846,24.282370686207624,39.71130690426656,11.656268916275586,5.4521966695895285,0.985916016304319,34.537445630052304,19.778734144836996,8.96143802366834,17.935129729712923,1.3572174850053402,19.119301672357803,19.125176363724965,9.696486711315131,14.205223029841836,4.009476824049841,5.509233237277233,3.5328004471364522,4.205338213723162,3.044937641581559,0.2812915431492835,8.885109719971162,0.09751581004246121,59.04490219805877,0.7406965942971191,2.094621114901914,0.8285034046720845,0.23884129441695398,2.9669729720040685,5.800263262213249,3.230727674691494,0.2850249853489051,2.8497314365890998,1.3704195023744863,0.011392929768437681,0.015323564140592414,3.172962176391524,0.8017300246717093,1.3482797361251655,2.206617617435202,4.847109107751493,4.736134257650992,7.520414048228244,0.2057837861544332,1.4137530246029255,8.685221046771613,6.45512755632958,0.17202122099936834,2.2016153550625717,0.9926959583955073,1.191800883764258,0.5950388540797902,1.8874358618299036,1.7462700867096979,4.120157016970327,0.8674095498622058
