branch,layer,ctype,r_obs,p_value,n_perm_used,p_adjusted,reject_H0,p_value_original,unique_mismatch_extreme_count,n_unique_mismatch
within_layer__clr_true__thickness_absolute,l2,Astro,-0.0547175027541195,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l2,Chandelier,0.0662878262252698,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l2,Endo,-0.0018172287314671,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l2,L2/3 IT,-0.4038080649262986,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l2,Lamp5,-0.0875397587435002,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l2,Lamp5_Lhx6,-0.3098383071135683,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l2,Micro-PVM,0.4756523345542393,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l2,OPC,0.0286190898371033,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l2,Pax6,0.6584909521871631,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l2,Pvalb,-0.4385247105432436,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l2,Sncg,0.5552886041265883,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l2,Sst,-0.3669862646374239,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l2,Vip,-0.0743379227151332,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l3,Astro,0.2905529341472498,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l3,Chandelier,0.2630877342843294,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l3,Endo,0.1855370163236261,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l3,L2/3 IT,-0.2161659885795264,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,L4 IT,-0.519865343452803,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l3,L5 ET,-0.2502338956782908,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,L5 IT,-0.489085560296198,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l3,L5/6 NP,-0.3346972288520993,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,L6 CT,-0.3593466390296312,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,L6 IT,-0.5857183381563035,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,L6 IT Car3,-0.2156740208836387,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,L6b,-0.2637088065510828,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,Lamp5,0.0740366774756276,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l3,Lamp5_Lhx6,-0.2662278554560362,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,Micro-PVM,0.4248054940384732,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l3,OPC,0.0584937265142356,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l3,Oligo,-0.0962619313978765,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,Pax6,0.4189250911033485,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l3,Pvalb,-0.4454042547665034,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l3,Sncg,0.2898316642590171,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l3,Sst,-0.1053170620243445,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l3,Vip,0.3589705801298425,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,Astro,-0.3597213733794078,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l4,Chandelier,-0.2043728967273609,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l4,Endo,0.0210310672715095,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l4,L2/3 IT,0.3660537183695792,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,L4 IT,0.4306131671776374,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,L5 ET,-0.1332256461779776,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l4,L5 IT,-0.2657432244764415,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l4,L5/6 NP,0.4859544958181217,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,Lamp5,0.2069504501494994,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,Lamp5_Lhx6,0.4313671156449951,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,Micro-PVM,-0.4863894200248912,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l4,OPC,-0.2064582534011256,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l4,Oligo,0.4866334032013976,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,Pax6,0.2430677383192617,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,Pvalb,0.279537146988221,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l4,Sncg,-0.3655433115142843,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l4,Sst,-0.2453254267551981,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l4,Vip,-0.0318150417583426,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l5,Astro,0.0714003337381792,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l5,Chandelier,0.5714247846781706,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l5,Endo,0.2897587693705934,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l5,L4 IT,-0.2921114094383632,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l5,L5 ET,0.4082448213183592,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l5,L5 IT,-0.5585299048953105,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l5,L5/6 NP,-0.462512991794279,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l5,L6 CT,-0.5904507585505439,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l5,L6 IT,-0.6806000573375169,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l5,L6 IT Car3,-0.1976727363770791,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l5,L6b,-0.5375165275250605,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l5,Lamp5,-0.3180800053406826,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l5,Lamp5_Lhx6,-0.5860721113690424,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l5,Micro-PVM,0.7287406337795225,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l5,OPC,0.4988826558777077,0.3333333333333333,600,0.9238095238095236,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_absolute,l5,Oligo,-0.1471510120181289,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l5,Pvalb,-0.2814523716652183,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l5,Sst,-0.4643486117457056,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l5,Vip,0.0091868507101157,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l6,Astro,0.0908127614375782,0.5,600,1.0,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_absolute,l6,Chandelier,0.7277217019286316,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l6,Endo,0.549229933329427,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l6,L5 ET,-0.6393089980210166,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l6,L5 IT,-0.8111789571923133,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l6,L5/6 NP,-0.7318236273334034,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l6,L6 CT,-0.78968711637328,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l6,L6 IT,-0.6174737023882267,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l6,L6 IT Car3,-0.4445019821889854,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l6,L6b,-0.7419219202014609,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_absolute,l6,Lamp5,0.0037784303943151,0.6666666666666666,600,1.0,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_absolute,l6,Lamp5_Lhx6,-0.0561093264988156,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l6,Micro-PVM,0.8146053051183642,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l6,OPC,0.6579327726837451,0.16666666666666666,600,0.9238095238095236,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_absolute,l6,Oligo,0.0376182330900035,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l6,Pvalb,-0.6820430196526196,0.8333333333333334,600,1.0,False,0.800332778702163,4,5
within_layer__clr_true__thickness_absolute,l6,Sst,-0.6732294431746632,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l1,Astro,-0.2494072150636757,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l1,Endo,0.0479675920996931,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l1,Lamp5,-0.0334000088206398,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l1,Micro-PVM,-0.0221007221152343,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l1,OPC,-0.1656955129166201,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l1,Pax6,-0.3193650752562582,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l1,Sncg,0.4149829162353019,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l1,VLMC,-0.1346273984795633,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l2,Astro,0.0345180959650162,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l2,Chandelier,-0.1637869852549884,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l2,Endo,-0.192785311390063,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l2,L2/3 IT,-0.0456380012034515,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l2,Lamp5,0.13846920858456,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l2,Lamp5_Lhx6,0.0380590708843538,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l2,Micro-PVM,0.042597353759681,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l2,OPC,0.1070598011000951,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l2,Pax6,0.5480356842235126,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l2,Pvalb,-0.0778871588143739,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l2,Sncg,0.5573842741399948,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l2,Sst,-0.0032182407301138,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l2,Vip,0.2323822158108693,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l3,Astro,-0.230655168197528,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l3,Chandelier,-0.2071602314852766,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l3,Endo,-0.0918965288300887,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l3,L2/3 IT,0.1537131074424334,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,L4 IT,-0.2835219257470816,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l3,L5 ET,0.1089151319667223,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,L5 IT,-0.073720780684891,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l3,L5/6 NP,0.1510454994363117,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,L6 CT,0.1289748354722374,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,L6 IT,-0.0760955162121606,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l3,L6 IT Car3,0.1921531973165045,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,L6b,0.2491946577657276,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,Lamp5,0.2212204879356955,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,Lamp5_Lhx6,0.1820112569061435,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,Micro-PVM,-0.1270091482880138,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l3,OPC,-0.3391551971624161,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l3,Oligo,0.0065489723625583,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,Pax6,-0.0165956475259843,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l3,Pvalb,-0.2592333640748994,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l3,Sncg,0.2259882918686145,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,Sst,0.2546679535094925,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l3,Vip,0.4429753319926437,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l4,Astro,-0.3923443070435684,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l4,Chandelier,-0.4024295373304011,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l4,Endo,-0.0174174659189338,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l4,L2/3 IT,0.4800714155156803,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l4,L4 IT,0.369200282605886,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l4,L5 ET,-0.0795083395552854,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l4,L5 IT,-0.1933888919643917,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l4,L5/6 NP,0.5954776050591775,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l4,Lamp5,0.3252400495373037,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l4,Lamp5_Lhx6,0.5540120039026271,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l4,Micro-PVM,-0.5923262345219077,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l4,OPC,-0.0854059519838775,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l4,Oligo,0.4434998906938142,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l4,Pax6,0.3799142211197826,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l4,Pvalb,0.2018206794492758,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l4,Sncg,-0.2737160732195808,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l4,Sst,-0.2404273153980829,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l4,Vip,-0.0076569387386192,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l5,Astro,-0.0539247549441798,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l5,Chandelier,0.5589377833778737,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l5,Endo,0.1160402905405261,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l5,L4 IT,-0.1787171035807286,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,L5 ET,0.4778088104284933,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l5,L5 IT,-0.3996679843471708,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,L5/6 NP,-0.336094932135715,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,L6 CT,-0.1848230711411275,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l5,L6 IT,-0.4019252113075673,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,L6 IT Car3,-0.3627296989523061,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,L6b,-0.2988322042578301,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,Lamp5,-0.0613830083196757,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l5,Lamp5_Lhx6,-0.3130327859286411,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,Micro-PVM,0.4240210320808991,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l5,OPC,0.467524557210111,0.3333333333333333,600,0.9797979797979797,False,0.2013311148086522,1,5
within_layer__clr_true__thickness_relative,l5,Oligo,-0.1908214718056026,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l5,Pvalb,-0.3512312470873547,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l5,Sst,-0.3604456348130331,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l5,Vip,0.1676445926218388,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l6,Astro,0.0356365249378887,0.5,600,0.9979423868312758,False,0.4009983361064891,2,5
within_layer__clr_true__thickness_relative,l6,Chandelier,0.8020440017359808,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l6,Endo,0.5565697883101005,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l6,L5 ET,-0.6165046987477028,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,L5 IT,-0.8005566424308312,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,L5/6 NP,-0.5271431281170884,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,L6 CT,-0.8138236419168191,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,L6 IT,-0.8033736636959601,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,L6 IT Car3,-0.4350887385877685,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,L6b,-0.6849603749066785,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,Lamp5,-0.0510464968709491,0.6666666666666666,600,0.9979423868312758,False,0.6006655574043261,3,5
within_layer__clr_true__thickness_relative,l6,Lamp5_Lhx6,-0.0572193954778272,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l6,Micro-PVM,0.7363872344834012,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l6,OPC,0.722586726555141,0.16666666666666666,600,0.9797979797979797,False,0.0016638935108153,0,5
within_layer__clr_true__thickness_relative,l6,Oligo,-0.1541619256985464,0.8333333333333334,600,0.9979423868312758,False,0.800332778702163,4,5
within_layer__clr_true__thickness_relative,l6,Pvalb,-0.6975055103205658,1.0,600,1.0,False,1.0,5,5
within_layer__clr_true__thickness_relative,l6,Sst,-0.6297469757122529,1.0,600,1.0,False,1.0,5,5
within_region_cross_layer__clr_false__thickness_absolute,l1,Astro,0.3251727669990584,0.16666666666666666,600,0.41991341991341985,False,0.0016638935108153,0,5
within_region_cross_layer__clr_false__thickness_absolute,l1,Endo,0.0983801059797221,0.16666666666666666,600,0.41991341991341985,False,0.0016638935108153,0,5
within_region_cross_layer__clr_false__thickness_absolute,l1,Lamp5,0.5715488334971645,0.16666666666666666,600,0.41991341991341985,False,0.0016638935108153,0,5
within_region_cross_layer__clr_false__thickness_absolute,l1,Micro-PVM,-0.2033005168617535,0.3333333333333333,600,0.41991341991341985,False,0.2013311148086522,1,5
within_region_cross_layer__clr_false__thickness_absolute,l1,OPC,0.2846161201485507,0.16666666666666666,600,0.41991341991341985,False,0.0016638935108153,0,5
within_region_cross_layer__clr_false__thickness_absolute,l1,Pax6,0.2410637866841793,0.16666666666666666,600,0.41991341991341985,False,0.0016638935108153,0,5
within_region_cross_layer__clr_false__thickness_absolute,l1,Sncg,0.4028867363695694,0.16666666666666666,600,0.41991341991341985,False,0.0016638935108153,0,5
within_region_cross_layer__clr_false__thickness_absolute,l1,VLMC,0.2808667731103297,0.16666666666666666,600,0.41991341991341985,False,0.0016638935108153,0,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Astro,0.1232971793799197,0.5,600,0.563953488372093,False,0.4009983361064891,2,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Chandelier,-0.2003854976476887,0.6666666666666666,600,0.6953405017921146,False,0.6006655574043261,3,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Endo,-0.1158767728266149,0.5,600,0.563953488372093,False,0.4009983361064891,2,5
within_region_cross_layer__clr_false__thickness_absolute,l2,L2/3 IT,0.1060234937134003,0.3333333333333333,600,0.41991341991341985,False,0.2013311148086522,1,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Lamp5,0.3630323780324724,0.3333333333333333,600,0.41991341991341985,False,0.2013311148086522,1,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Lamp5_Lhx6,0.3822331439692111,0.6666666666666666,600,0.6953405017921146,False,0.6006655574043261,3,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Micro-PVM,0.0700102607411616,0.6666666666666666,600,0.6953405017921146,False,0.6006655574043261,3,5
within_region_cross_layer__clr_false__thickness_absolute,l2,OPC,0.183406672774633,0.5,600,0.563953488372093,False,0.4009983361064891,2,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Pax6,0.5667402839135418,0.3333333333333333,600,0.41991341991341985,False,0.2013311148086522,1,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Pvalb,-0.1789870214545835,0.6666666666666666,600,0.6953405017921146,False,0.6006655574043261,3,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Sncg,0.482939275299545,0.3333333333333333,600,0.41991341991341985,False,0.2013311148086522,1,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Sst,-0.0058314972569522,0.5,600,0.563953488372093,False,0.4009983361064891,2,5
within_region_cross_layer__clr_false__thickness_absolute,l2,Vip,0.2944071641029087,0.6666666666666666,600,0.6953405017921146,False,0.6006655574043261,3,5
